EnglishWord,EnglishSentence,Translation,DayNumber,Repeat
struck up a friendship with,"While working abroad, she struck up a friendship with her colleagues from various cultures.","Работая за границей, она подружилась со своими коллегами из разных культур.",15,FALSE
struck up a friendship with,The author struck up a friendship with the editor who later published his work.,"Автор подружился с редактором, который позже опубликовал его работу.",15,FALSE
struck up a friendship with,I struck up a friendship with my neighbor over morning coffee.,Я подружилась с соседом за утренним кофе.,15,FALSE
struck up a friendship with,He struck up a friendship with a guy at the gym.,Он подружился с парнем в спортзале.,15,FALSE
struck up a friendship with,We struck up a friendship with the couple sitting next to us on the plane.,"Мы подружились с парой, сидевшей рядом с нами в самолёте.",15,FALSE
struck up a friendship with,She struck up a friendship with her new classmate on the first day.,Она подружилась со своим новым одноклассником в первый же день.,15,FALSE
struck up a friendship with,They struck up a friendship with the bartender at the local pub.,Они подружились с барменом в местном пабе.,15,FALSE
hit it off,"The two executives hit it off immediately, which facilitated negotiations.","Два руководителя сразу нашли общий язык, что облегчило переговоры.",15,TRUE
hit it off,She hit it off with the research team during the seminar.,Она нашла общий язык с исследовательской группой во время семинара.,15,FALSE
hit it off,Our departments hit it off and agreed to pursue a joint project.,Наши отделы нашли общий язык и договорились о совместном проекте.,15,FALSE
hit it off,"He hit it off with the panel, leaving a strong impression.","Он нашел общий язык с членами комиссии, оставив после лекции сильное впечатление.",15,FALSE
hit it off,"The professors hit it off, exchanging ideas enthusiastically after the lecture.",Преподаватели нашли общий язык и с энтузиазмом обменивались идеями после лекции.,15,TRUE
hit it off,We met at the party and hit it off right away.,Мы познакомились на вечеринке и сразу нашли общий язык.,15,FALSE
hit it off,She and her new roommate hit it off on the first day.,Она и её новый сосед по комнате нашли общий язык в первый же день.,15,FALSE
hit it off,"I didn’t expect to hit it off with him, but we really clicked.","Я не ожидал, что мы с ним поладим, но мы действительно подружились.",15,FALSE
hit it off,They hit it off so well that they’ve been hanging out every weekend.,"Они так хорошо поладили, что теперь проводят вместе каждые выходные.",15,FALSE
hit it off,We hit it off instantly and talked for hours.,Мы сразу нашли общий язык и проговорили несколько часов.,15,FALSE
fair-weather friend,He realized that many of his colleagues were fair-weather friends who vanished during the crisis.,"Он понял, что многие его коллеги были друзьями на ненадежную погоду, исчезнувшими во время кризиса.",15,FALSE
fair-weather friend,"In politics, one must distinguish between loyal allies and fair-weather friends.",В политике следует различать верных союзников и друзей на ненадежную погоду.,15,FALSE
fair-weather friend,The organization cannot rely on fair-weather friends who support it only in times of prosperity.,"Организация не может полагаться на друзей на ненадежную погоду, которые поддерживают ее только в периоды процветания.",15,FALSE
fair-weather friend,"She discovered that some of her acquaintances were fair-weather friends, offering no help when she faced challenges.","Она обнаружила, что некоторые из ее знакомых были друзьями на ненадежную погоду и не предлагали ей никакой помощи, когда она сталкивалась с трудностями.",15,FALSE
fair-weather friend,"True leadership is measured by loyalty, not by attracting fair-weather friends.","Настоящее лидерство измеряется преданностью, а не привлечением друзей на ненадежную погоду.",15,FALSE
fair-weather friend,"I thought she had my back, but she turned out to be just a fair-weather friend.","Я думал, что она меня поддержит, но она оказалась просто другом на ненадежную погоду.",15,FALSE
fair-weather friend,Don’t count on him — he’s a fair-weather friend.,Не рассчитывайте на него — он и есть друг на ненадежную погоду.,15,FALSE
fair-weather friend,"When I lost my job, most of my so-called buddies showed they were fair-weather friends.","Когда я потерял работу, большинство моих так называемых приятелей оказались друзьями на ненадежную погоду.",15,FALSE
fair-weather friend,"He’s fun to hang out with, but when things go wrong, he’s a total fair-weather friend.","С ним приятно общаться, но когда дела идут плохо, он становится другом на ненадежную погоду.",15,FALSE
fair-weather friend,I don’t need fair-weather friends — I want real ones.,Мне не нужны друзья на ненадежную погоду — мне нужны настоящие.,15,FALSE
get off on the wrong foot,The negotiations got off on the wrong foot due to a translation error.,Переговоры зашли в тупик из-за ошибки перевода.,15,FALSE
get off on the wrong foot,The new manager got off on the wrong foot with the staff by implementing changes too quickly.,"Новый менеджер не понравился сотрудникам, слишком быстро внедрив изменения.",15,FALSE
get off on the wrong foot,"Our partnership initially got off on the wrong foot, but it improved with time.","Поначалу наше сотрудничество не заладилось, но со временем всё наладилось.",15,FALSE
get off on the wrong foot,He worried that his presentation got off on the wrong foot with the investors.,"Он переживал, что его презентация не понравилась инвесторам.",15,FALSE
get off on the wrong foot,The project got off on the wrong foot because of poor planning.,Проект не понравился из-за плохого планирования.,15,FALSE
get off on the wrong foot,I think we got off on the wrong foot when we first met.,"Думаю, мы не понравились друг другу при первой встрече.",15,FALSE
get off on the wrong foot,She got off on the wrong foot with her roommate by leaving the kitchen messy.,"Она не понравились своей соседке по комнате, оставив беспорядок на кухне.",15,TRUE
get off on the wrong foot,He got off on the wrong foot with his teacher after missing the first class.,"Он не понравились своей учительнице, пропустив первое занятие.",15,TRUE
get off on the wrong foot,"We got off on the wrong foot at the party, but later we laughed about it.","На вечеринке мы не понравились друг другу, но потом посмеялись над этим.",15,FALSE
get off on the wrong foot,Sorry if we got off on the wrong foot earlier — I didn’t mean it that way.,"Извините, если мы не понравились друг другу раньше — я не это имел в виду.",15,TRUE
look up to,Many young researchers look up to the professor for his groundbreaking work.,Многие молодые исследователи восхищаются профессором за его новаторские работы.,15,TRUE
look up to,Employees look up to leaders who demonstrate integrity and consistency.,"Сотрудники восхищаются лидерами, которые демонстрируют честность и последовательность.",15,FALSE
look up to,The organization encourages students to look up to role models in their field.,Организация призывает студентов брать пример с ролевых моделей в своей области.,15,FALSE
look up to,She has always looked up to her mentor as a source of guidance.,Она всегда считала своего наставника примером для подражания.,15,FALSE
look up to,Future diplomats will look up to her career as an example of service.,Будущие дипломаты будут брать пример с её карьеры как с примера служения.,15,FALSE
look up to,I’ve always looked up to my older brother.,Я всегда восхищался своим старшим братом.,15,FALSE
look up to,Kids really look up to athletes and celebrities.,Дети действительно равняются на спортсменов и знаменитостей.,15,FALSE
look up to,She looks up to her mom more than anyone else.,Она больше всех на кого-либо равняется на свою маму.,15,FALSE
look up to,"I used to look up to him, but not anymore.","Раньше я восхищался им, но теперь это не так.",15,FALSE
look up to,He’s the kind of teacher everyone looks up to.,"Он тот учитель, на которого все равняются.",15,FALSE
run in the family,"Leadership qualities seem to run in the family, as both siblings hold senior positions.","Лидерские качества, похоже, наследственные, поскольку оба брата занимают руководящие должности.",15,TRUE
run in the family,"Musical talent clearly runs in the family, with three generations of accomplished performers.","Музыкальный талант, несомненно, наследственный: три поколения выдающихся исполнителей.",15,FALSE
run in the family,"A strong sense of public service runs in the family, extending back to their ancestors.","Сильное чувство служения обществу – наследственное, унаследованное от предков.",15,TRUE
run in the family,"Athletic ability runs in the family, as demonstrated by multiple Olympic participants.","Спортивные способности – наследственное, что демонстрируют многочисленные участники Олимпийских игр.",15,FALSE
run in the family,"Artistic creativity appears to run in the family, judging by their collective achievements.","Творческое начало, похоже, наследственное, судя по их совместным достижениям.",15,FALSE
run in the family,Good looks run in the family — all the sisters are beautiful.,Привлекательная внешность – наследственное – все сестры красивы.,15,FALSE
run in the family,"Baldness runs in the family, so he wasn’t surprised when his hair started thinning.","Лысина – наследственное, поэтому он не удивился, когда его волосы начали редеть.",15,FALSE
run in the family,Cooking skills run in the family; everyone makes amazing food.,Кулинарные навыки – наследственное; все готовят потрясающую еду.,15,FALSE
run in the family,Bad temper runs in the family — they all get angry quickly.,Вспыльчивый характер – наследственное – все быстро злятся.,15,FALSE
run in the family,Sense of humor definitely runs in the family; they’re all hilarious.,Чувство юмора – наследственное – все они очень остроумные.,15,FALSE
to bring up,На встрече он решил поднять вопрос сокращения бюджета.,На встрече он решил поднять вопрос относительно небольшого бюджета.,15,FALSE
to bring up,"Исследователь поднял важный вопрос, касающийся точности данных.","Исследователь поднял важный вопрос, уточнив точность данных.",15,FALSE
to bring up,"Она была воспитана в двуязычной семье, что повлияло на её карьеру.","Она была воспитана в двуязычной семье, что основывалось на ее основах.",15,FALSE
to bring up,Председатель поднял вопросы долгосрочной устойчивости.,Председатель поднял вопросы большей устойчивости.,15,FALSE
to bring up,Его воспитали в уважении к традициям и дисциплине.,Его воспитатели соблюдали традиции и дисциплину.,15,FALSE
to bring up,Зачем ты опять упомянул мою бывшую?,"Зачем ты, опять-таки, моя бывшая?",15,FALSE
to bring up,Её воспитали бабушка и дедушка в деревне.,Ее воспитатели бабушка и дедушка в деревне.,15,TRUE
to bring up,Не поднимай эту тему сейчас — настроение испортишь.,Не поднимай сейчас эту тему — настроение испортишь.,15,FALSE
to bring up,"Меня воспитали так, чтобы я всегда говорил «пожалуйста» и «спасибо».","Меня воспитали так, чтобы я всегда говорил «пожалуйста» и «спасибо».",15,FALSE
to bring up,"Он всё время вспоминает старые истории, когда мы встречаемся.","Он всё время вспоминает старые истории, когда мы встречаемся.",15,FALSE
close-knit family,She comes from a close-knit family that values education highly.,"Она выросла в дружной семье, где образование высоко ценится.",15,FALSE
close-knit family,The study revealed that children from close-knit families adapt more easily to challenges.,"Исследование показало, что дети из дружных семей легче адаптируются к трудностям.",15,TRUE
close-knit family,"In close-knit families, traditions are preserved across generations.",В дружных семьях традиции передаются из поколения в поколение.,15,FALSE
close-knit family,A close-knit family often provides emotional stability and resilience.,Дружная семья часто обеспечивает эмоциональную стабильность и устойчивость.,15,FALSE
close-knit family,Sociologists argue that close-knit families contribute positively to social cohesion.,"Социологи утверждают, что дружные семьи способствуют социальной сплоченности.",15,FALSE
close-knit family,"I grew up in a close-knit family, so we’re always together.","Я выросла в дружной семье, поэтому мы всегда вместе.",15,FALSE
close-knit family,They’re such a close-knit family — always backing each other up.,"Это такая дружная семья, всегда поддерживающая друг друга.",15,FALSE
close-knit family,My close-knit family still has dinner together every Sunday.,Моя дружная семья до сих пор ужинает вместе каждое воскресенье.,15,FALSE
close-knit family,It’s nice being part of a close-knit family where everyone cares.,"Приятно быть частью дружной семьи, где все заботятся друг о друге.",15,FALSE
close-knit family,"She married into a close-knit family, and they welcomed her warmly.","Она вышла замуж в дружной семье, и её тепло приняли.",15,FALSE
pack into,Мы все пытались втиснуться в маленькую машину,Мы все пытались уместиться в маленькой машине.,16,FALSE
pack into,"Она запаковала в сумку всё, что могла унести","Она упаковала в сумку всё, что могла унести.",16,FALSE
pack into,"Десятки фанатов втиснулись в крошечное кафе, чтобы увидеть певицу","Десятки фанатов набились в крошечное кафе, чтобы увидеть певицу.",16,FALSE
pack into,Они набились в театр перед началом спектакля,Они заполнили театр перед началом шоу.,16,FALSE
pack into,"Туристы заполнили площадь, чтобы посмотреть парад","Туристы заполнили площадь, чтобы посмотреть парад.",16,FALSE
pack into,Мы вместили в выходные как можно больше дел,Мы втиснули в выходные как можно больше мероприятий.,16,FALSE
pack into,Он вложил в свой рассказ много полезной информации,Он втиснул в свою речь много полезной информации.,16,FALSE
pack into,Учитель вложил в урок три разные темы,Учительница втиснула в урок три разные темы.,16,FALSE
pack into,"Она уместила в свой день и работу, и упражнения","Она вместила в свой день и работу, и тренировки.",16,FALSE
pack into,"Они запихнули в расписание больше встреч, чем обычно","Они запихнули в расписание больше встреч, чем обычно.",16,FALSE
gang up on,Они пытались ополчиться на меня во время встречи,Они пытались наброситься на меня во время встречи.,16,FALSE
gang up on,Старшие дети часто ополчались на младшего,Старшие часто нападали на младших.,16,FALSE
gang up on,Несколько игроков набросились на судью после решения,Несколько игроков набросились на судью после вызова.,16,FALSE
gang up on,"Она чувствовала, что коллеги несправедливо ополчились против неё","Она чувствовала, что коллеги несправедливо на неё нападают.",16,TRUE
gang up on,Журналисты набросились на политика с жёсткими вопросами,Репортёры набросились на политика с неудобными вопросами.,16,TRUE
gang up on,"Братья и сёстры иногда объединялись против родителей, чтобы добиться желаемого","Братья и сёстры иногда нападали на родителей, чтобы добиться своего. Он жаловался, что одноклассники набросились на него во время дебатов.",16,FALSE
gang up on,"Он жаловался, что одноклассники ополчились на него во время дебатов","Они решили наброситься на нового тренера, постоянно критикуя его.",16,FALSE
gang up on,Они решили ополчиться на нового менеджера постоянной критикой,"Две команды объединились, чтобы устранить чемпиона.",16,FALSE
gang up on,"Две команды объединились против чемпиона, чтобы устранить его",Дети набросились на учителя с бесконечными просьбами.,16,FALSE
gang up on,Дети ополчились на учителя с бесконечными просьбами,Постоянный стресс может подорвать ваше здоровье.,16,FALSE
wear down,Постоянный стресс может подорвать твоё здоровье,Сильные дожди истощают почву на холме.,16,TRUE
wear down,Сильные дожди размоют почву на холме,Долгий поход начал утомлять детей.,16,TRUE
wear down,Долгий поход начал изнурять детей,Постоянное использование клавиатуры изнашивает клавиши.,16,FALSE
wear down,Многократное использование изнашивает клавиши клавиатуры,Они пытались истощить его терпение задержками.,16,FALSE
wear down,Они пытались измотать его терпение задержками,Ходьба по камням изнашивает ваши сандалии.,16,FALSE
wear down,Ходьба по камням быстро сотрёт твои сандалии,Громкий шум каждый день изматывает ваши нервы.,16,FALSE
wear down,Ежедневный громкий шум будет изматывать твои нервы,"Её отказ не истощил, несмотря на давление.",16,FALSE
wear down,"Её отказ не сломался, несмотря на давление",Река со временем истощит камни.,16,FALSE
wear down,Река со временем размоет скалы,Тяжелые тренировки могут измотать даже лучших спортсменов.,16,FALSE
wear down,Тяжёлая тренировка может измотать даже лучших спортсменов,Она всегда спрашивает о своих бывших соседях.,16,FALSE
ask after,She always asks after her old neighbors,Она всегда спрашивает о своих бывших соседях.,16,FALSE
ask after,When I called my aunt she asked after you,"Когда я позвонила тёте, она спросила о тебе.",16,FALSE
ask after,He asked after my father’s health at the meeting,Он спросил о здоровье моего отца на собрании.,16,FALSE
ask after,The teacher asked after the sick student,Учитель спросил о больном ученике.,16,FALSE
ask after,Friends often ask after each other’s families,Друзья часто спрашивают друг друга о семьях.,16,FALSE
ask after,She asked after his job during their talk,Она спросила о его работе во время разговора.,16,FALSE
ask after,They asked after our trip to Italy,Они спросили о нашей поездке в Италию.,16,FALSE
ask after,My boss asked after my progress on the project,Мой начальник спросил о моём прогрессе в проекте.,16,FALSE
ask after,Grandma asked after the children when we visited,"Бабушка спросила о детях, когда мы навестили её.",16,FALSE
ask after,He asked after her well being politely,Он вежливо спросил о её самочувствии.,16,FALSE
flood into,Crowds flooded into the mall on opening day,Толпы хлынули в торговый центр в день открытия.,16,FALSE
flood into,Light flooded into the room when she opened the curtains,"Свет хлынул в комнату, когда она раздвинула шторы.",16,FALSE
flood into,Students flooded into the classroom after the bell rang,Ученики хлынули в класс после звонка.,16,FALSE
flood into,Messages flooded into his inbox after the announcement,Сообщения хлынули в его почтовый ящик после объявления.,16,FALSE
flood into,Tourists flooded into the city during the festival,Туристы хлынули в город во время фестиваля.,16,FALSE
flood into,Tears flooded into her eyes when she heard the news,"Слёзы навернулись на её глаза, когда она услышала новости.",16,FALSE
flood into,The smell of fresh bread flooded into the kitchen,Запах свежего хлеба хлынул на кухню.,16,FALSE
flood into,People flooded into the streets to celebrate the victory,"Люди хлынули на улицы, чтобы отпраздновать победу.",16,FALSE
flood into,Water flooded into the basement after the storm,Вода хлынула в подвал после шторма.,16,FALSE
flood into,Memories flooded into his mind when he saw the picture,"Воспоминания нахлынули на него, когда он увидел фотографию.",16,FALSE
spill out,People spilled out onto the square after the concert,Люди высыпали на площадь после Концерт,16,FALSE
spill out,Tears spilled out as she read the letter,"Слёзы полились, когда она читала письмо",16,TRUE
spill out,Children spilled out into the playground at lunchtime,Дети высыпали на игровую площадку в обеденное время,16,TRUE
spill out,The crowd spilled out into the streets after the game,После игры толпа выплеснулась на улицы,16,FALSE
spill out,His secrets spilled out during the argument,Его секреты выплеснулись во время спора,16,FALSE
spill out,Words spilled out before he could stop them,"Сок вылился из стакана, когда он его ударил",16,FALSE
spill out,The contents of the box spilled out onto the floor,Монетки высыпались из её кошелька,16,FALSE
spill out,The story spilled out in fragments,Одежда вывалилась из чемодана,16,FALSE
spill out,The students spilled out into the corridor when the bell rang,Письма высыпались из старого ящика,16,TRUE
spill out,Light spilled out through the open door,Вода вылилась из ведра,16,FALSE
watch over,The mother watched over her sleeping baby,Мать присматривала за спящим ребёнком,16,FALSE
watch over,Soldiers watched over the camp at night,Солдаты охраняли лагерь ночью,16,FALSE
watch over,He promised to watch over his younger brother,Он обещал присматривать за младшим братом,16,FALSE
watch over,The teacher watched over the students during the exam,Учитель присматривал за студентами во время экзамена,16,FALSE
watch over,A guard watched over the museum treasures,Охранник охранял музейные сокровища,16,FALSE
watch over,She felt her father’s spirit watched over her,"Она чувствовала, как дух отца оберегает её",16,FALSE
watch over,Police watched over the crowd at the festival,Полиция наблюдала за толпой на фестивале,16,FALSE
watch over,The shepherd watched over the sheep in the field,Пастух присматривал за овцами в поле,16,FALSE
watch over,The nurse watched over the patient carefully,Медсестра внимательно следила за пациентом,16,FALSE
watch over,Grandparents watched over the children while the parents were away,"Бабушка и дедушка присматривали за детьми, пока родителей не было",16,FALSE
turn on someone,The dog suddenly turned on its trainer,Собака внезапно набросилась на своего дрессировщика,16,FALSE
turn on someone,His best friend turned on him during the fight,Его лучший друг набросился на него во время драки,16,FALSE
turn on someone,The crowd turned on the politician after the scandal,Толпа набросилась на политика после скандала,16,FALSE
turn on someone,She felt hurt when her colleagues turned on her,"Ей было больно, когда её Коллеги на неё набросились",16,FALSE
turn on someone,The soldiers turned on their commander,Солдаты набросились на своего командира,16,FALSE
turn on someone,The cat turned on the child when it was teased,"Кот набросился на ребёнка, когда его дразнили",16,FALSE
turn on someone,He turned on his partner out of anger,Он набросился на своего партнёра в гневе,16,FALSE
turn on someone,The rebels turned on their leader,Бунтари набросились на своего лидера,16,TRUE
turn on someone,The team turned on the coach after losing the match,Команда набросилась на тренера после поражения в матче,16,FALSE
turn on someone,Her own family turned on her in the argument,Её собственная семья набросилась на неё во время ссоры,16,FALSE
butter up,He tried to butter up his manager before the meeting,Он пытался умаслить своего менеджера перед собранием,16,FALSE
butter up,Students butter up the teacher before exams,Студенты умасливали учителя перед экзаменами,16,FALSE
butter up,She buttered up her parents to get a new phone,"Она умасливала родителей, чтобы получить новый телефон",16,FALSE
butter up,They buttered up the coach hoping for more play time,"Они умасливали тренера, надеясь получить больше игрового времени",16,FALSE
butter up,He always butters up his boss to stay in favor,"Он всегда умасливает своего начальника, чтобы остаться в фаворе",16,FALSE
butter up,She buttered up her friend before asking for a loan,"Она умасливала подругу, прежде чем попросить в долг",16,FALSE
butter up,The salesman buttered up the customer to make a sale,"Продавец умасливал покупателя, чтобы заключить сделку",16,FALSE
butter up,Politicians butter up voters before elections,Политики умасливали избирателей перед выборами,16,FALSE
butter up,He buttered up his sister so she would do him a favor,"Он умасливал свою сестру, чтобы она оказала ему услугу",16,FALSE
butter up,They buttered up the waiter to get faster service,"Они умасливали официанта, чтобы его обслужили быстрее",16,FALSE
fuss over,Mothers often fuss over their children’s clothes,Матери часто суетятся из-за одежды своих детей.,16,FALSE
fuss over,She fussed over the table settings before the guests arrived,"Она суетилась, сервируя стол перед приходом гостей.",16,FALSE
fuss over,The nurse fussed over the patient all day,Медсестра весь день хлопотала над пациентом.,16,FALSE
fuss over,He fussed over his car before the trip,Он суетился над своей машиной перед поездкой.,16,FALSE
fuss over,Grandparents fuss over the baby whenever they visit,"Бабушки и дедушки суетятся вокруг ребёнка, когда навещают его.",16,FALSE
fuss over,She fussed over every detail of the wedding,Она суетилась над каждой деталью свадьбы.,16,FALSE
fuss over,He fussed over his dog as if it were a child,"Он суетился над своей собакой, как будто это был ребёнок.",16,TRUE
fuss over,The teacher fussed over the project displays,Учитель суетился над экспозицией проектов.,16,FALSE
fuss over,They fussed over the new houseplants,Они суетились над новыми комнатными растениями.,16,FALSE
fuss over,Her friends fussed over her when she was sick,"Подруги суетились вокруг неё, когда она болела.",16,FALSE
grow out of,My son grew out of his jacket last winter.,Мой сын вырос из своей куртки прошлой зимой,17,TRUE
grow out of,She grew out of playing with toys very quickly.,Она очень быстро переросла игры с игрушками,17,TRUE
grow out of,He grew out of his childish habits.,Он избавился от своих детских привычек,17,FALSE
grow out of,I grew out of believing in fairy tales.,Я вырос из веры в сказки,17,FALSE
grow out of,The company idea grew out of a school project.,Идея компании выросла из школьного проекта,17,FALSE
grow out of,The problem grew out of a small mistake.,Проблема возникла из маленькой ошибки,17,TRUE
grow out of,Children usually grow out of needing a pacifier.,Дети обычно перерастают необходимость в пустышке,17,FALSE
grow out of,He grew out of his old bike.,Он вырос из своего старого велосипеда,17,FALSE
grow out of,The argument grew out of a misunderstanding.,Ссора возникла из недоразумения,17,FALSE
grow out of,She hopes her daughter will grow out of her shyness.,"Она надеется, что её дочь перерастёт свою застенчивость",17,FALSE
get on,She gets on well with her neighbors.,Она хорошо ладит со своими соседями,17,FALSE
get on,We got on the train just before it left.,Мы сели в поезд прямо перед его отправлением,17,FALSE
get on,How are you getting on with your homework?,Как у тебя продвигается домашнее задание?,17,FALSE
get on,Let’s get on with the project.,Давайте продолжим работу над проектом,17,TRUE
get on,Do you and your boss get on?,Ты ладишь со своим начальником?,17,FALSE
get on,"He is getting on in years, but still very active.","Он уже в возрасте, но всё ещё очень активный",17,FALSE
get on,"They didn’t get on at first, but later became friends.","Сначала они не ладили, но потом стали друзьями",17,FALSE
get on,It’s time to get on the bus.,Пора садиться в автобус,17,FALSE
get on,I find it hard to get on with such difficult tasks.,Мне трудно справляться с такими трудными задачами,17,FALSE
get on,She gets on with everyone in the office.,Она ладит со всеми в офисе,17,FALSE
take after,She takes after her mother in cooking skills.,Она пошла в свою мать в кулинарных навыках,17,FALSE
take after,He takes after his father in height.,Он пошёл в своего отца ростом,17,FALSE
take after,My son takes after me in being stubborn.,Мой сын пошёл в меня упрямством,17,FALSE
take after,She really takes after her grandmother’s kindness.,Она действительно похожа на свою бабушку добротой,17,FALSE
take after,He takes after his uncle in music talent.,Он пошёл в своего дядю музыкальным талантом,17,FALSE
take after,The little girl takes after her dad’s sense of humor.,Маленькая девочка пошла в своего папу чувством юмора,17,FALSE
take after,I take after my mom in having green eyes.,Я пошёл в маму зелёными глазами,17,FALSE
take after,He takes after his parents in loving nature.,Он пошёл в своих родителей любовью к природе,17,FALSE
take after,She takes after her father’s way of speaking.,Она пошла в отца манерой речи,17,FALSE
take after,My brother takes after our grandfather in sports.,Мой брат пошёл в нашего деда спортивностью,17,FALSE
pull together,We must pull together to win the game.,"Мы должны объединиться, чтобы выиграть игру",17,FALSE
pull together,The community pulled together after the storm.,Сообщество объединилось после шторма,17,FALSE
pull together,"If the team pulls together, the plan will succeed.","Если команда объединится, план удастся",17,FALSE
pull together,They pulled together to help their friend in need.,"Они объединились, чтобы помочь другу в беде",17,FALSE
pull together,We need to pull together and support each other.,Нам нужно объединиться и поддерживать друг друга,17,FALSE
pull together,She pulled herself together before the meeting.,Она собралась с силами перед встречей,17,TRUE
pull together,He tried to pull himself together after the bad news.,Он попытался взять себя в руки после плохих новостей,17,FALSE
pull together,Pull yourself together and focus on the task.,Возьми себя в руки и сосредоточься на задаче,17,FALSE
pull together,The family pulled together to organize the wedding.,"Семья объединилась, чтобы организовать свадьбу",17,TRUE
pull together,Students pulled together to clean the school yard.,"Студенты объединились, чтобы убрать школьный двор",17,FALSE
tell apart,I can’t tell the two brothers apart.,Я не могу различить двух братьев,17,FALSE
tell apart,It’s hard to tell these coins apart.,Трудно различить эти монеты,17,FALSE
tell apart,Can you tell salt and sugar apart?,Ты можешь отличить соль от сахара?,17,TRUE
tell apart,She can tell good wine apart from cheap wine.,Она умеет отличать хорошее вино от дешёвого,17,FALSE
tell apart,I couldn’t tell the voices apart on the phone.,Я не смог различить голоса по телефону,17,FALSE
tell apart,It’s easy to tell the twins apart by their hair.,Легко отличить близнецов по волосам,17,FALSE
tell apart,He can tell fake money apart from real money.,Он умеет отличать поддельные деньги от настоящих,17,FALSE
tell apart,Children sometimes can’t tell dreams apart from reality.,Дети иногда не могут отличить сны от реальности,17,FALSE
tell apart,The teacher can tell students apart by their handwriting.,Учитель может различить учеников по почерку,17,FALSE
tell apart,Some people can’t tell left and right apart quickly.,Некоторые люди не могут быстро различать левое и правое,17,FALSE
wait up,"Wait up, I can’t walk that fast.","Подожди, я не могу идти так быстро",17,FALSE
wait up,"He shouted, “Wait up!” to his friends.",Он крикнул «Подождите!» своим друзьям,17,FALSE
wait up,Wait up for me at the corner.,Подожди меня на углу,17,FALSE
wait up,I’ll wait up until you get home.,"Я не лягу спать, пока ты не вернёшься",17,FALSE
wait up,"Don’t wait up, I’ll be late tonight.","Не жди меня, я задержусь сегодня вечером",17,FALSE
wait up,She waited up for her husband.,"Она не ложилась спать, дожидаясь мужа",17,FALSE
wait up,His parents always wait up when he goes out.,"Его родители всегда не ложатся спать, когда он уходит",17,FALSE
wait up,"Wait up, I need to tie my shoe.","Подожди, мне нужно завязать шнурок",17,FALSE
wait up,Can you wait up a minute?,Можешь подождать минутку?,17,FALSE
wait up,We waited up all night for news.,Мы не ложились спать всю ночь в ожидании новостей,17,TRUE
to have an edge,Having fast internet gives us an edge in gaming,Быстрый интернет дает нам преимущество в играх.,18,FALSE
to have an edge,His height gives him an edge in basketball,Его рост дает ему преимущество в баскетболе.,18,FALSE
to have an edge,Knowing shortcuts gives her an edge at work,Знание коротких путей дает ей преимущество на работе.,18,FALSE
to have an edge,This phone has an edge over the older model,Этот телефон имеет преимущество перед старой моделью.,18,FALSE
to have an edge,Being calm gives him an edge in arguments,Спокойствие дает ему преимущество в спорах.,18,FALSE
to have an edge,Her international experience gives her an edge over other candidates,Ее международный опыт дает ей преимущество перед другими кандидатами.,18,FALSE
to have an edge,Advanced analytics provide the company with a competitive edge,Передовая аналитика обеспечивает компании конкурентное преимущество.,18,FALSE
to have an edge,Early access to data gave the firm an edge in the market,Ранний доступ к данным дал фирме преимущество на рынке.,18,FALSE
to have an edge,Strong leadership skills give managers an edge in decision making,Сильные лидерские качества дают менеджерам преимущество в принятии решений.,18,FALSE
to have an edge,The new technology offers a clear edge over existing solutions,Новая технология предлагает явное преимущество перед существующими решениями.,18,FALSE
